username,comment,time,labeling,kategori
user 4,Sikat abiss lahh orng2 sialan kaya gini. Pemimpin negara sendiri gak di hormatin. Jgn mentang2 Bapak President kita terlalu baik jadi di sembarangin. Saya marah.. Gak boleh kita hina pemimpin kita sendiri.. Saya harap segera di tindak hukum orang ini�,-,1,Bully Ringan
user 4,Jijik banget lihat tingkah si upil ini. Mudah2an secepatnya tidur selamanya,-,1,Bully Ringan
user 4,"WONG EDAN NIH ORANG, UDAH MAKAN UANG RAKYAT TIDUR PULA",-,1,Bully Ringan
user 4,"Manusia laknat, matinya di apain ya",-,1,Bully Ringan
user 4,Sakit di otak sama hatinya itu mah dia. Udah gak ada nurani dan urat malunya. Pajak saya loh yang ngegaji orang2 gila hormat ini,-,1,Bully Ringan
user 4,Anak babi bangsat pengen sumpel timah panas ke congor lu biar modar,-,1,Bully Fatal
user 4,Pengen sumpel timah panas ke congor si anak babi pesek buruk rupa,-,1,Bully Fatal
user 4,Hey anak bangsat babi pesek buruk rupa keriting.pengen penggal leher lu sampe putus??lumayan buat makanan buaya??,-,1,Bully Fatal
user 4,"RATU PELAKOR SEJAGAT RAYA, DIMANA2 LONTE YA GAK PUNYA MALU. YG NGERASA LONTE DISINI TOLONG PUNYA MALU DIKIT",-,1,Bully Fatal
user 4,Wah ini mahhhh pertemuan buah ranum dan buah busuk ??....dah tau dong yg busuk yg manah ??????????....mentok2nya mah gitu aja kalo pelakor??,-,1,Bully Fatal
user 4,"Ah manda mah gatel, ga bisa liyat cowo dikit lgsg disosor.. Begok aje yg mau ama manda . kegatelan jadi cewe",-,1,Bully Ringan
user 4,"Si amanda mukanya ke tante"" umur baru berapa tp muka boros banget .... dasar cabe . Jujur gua mah kgk suka ama ni haltis",-,1,Bully Ringan
user 4,"Astagah, demen ama cewek dekil kumel. Ibaratnya dari nagita turun ke att. Nagita kaya emas att kaya barlen",-,1,Bully Ringan
user 4,Alah laki laki jaman skrg sm aja. Sama sama bejat. Mau ustad kek bukan kek gila bgt sm perempuan yg bukan istrinya. Aku stju bgt sm yg di blg ustazah <USERNAME> . Masuk surga bukan karna poligami. Msh bnyk hal yg kita buat supaya bs jd akhlak baik untuk bs masuk surga. Yaa semoga aja sih perempuan perempuan pelakor diluar sana mendapat azab yg gak diampuni. Yang hidupnya gak bakal selamat dunia akhirat,-,1,Bully Fatal
user 4,Gilaaaaa pelakor banyak bnget laki2 gatal juga banyak alasan untuk berpoligami woiii mikir pake otak haduh saya pikir dia org pintar tau agama mana baik mana buruk.... Allah menguji kesetiaan dan nafsunya eh malah kaya gtu... Menyakiti istri sama saja menutup pintu rejekimu... Anak istri kau korbankan! Sbg seorang imam keluarga dia telah gagal mempertahankan rmh tangganya mencoreng nama baik nya sendiri... Semua org suka skrg benci sama dia.. M,-,1,Bully Fatal
user 4,"Biasalah kalo pelakor banyak yang lbh ancur mukanya dari istri sah.. barang bagus pasti cepat laku, karena pelakor jelek nggak laku makanya ngembat laki orang.. ya udah sama2 GATEL kok.. cocok wes.. <USERNAME>",-,1,Bully Fatal
user 4,"lama2 ilfil deh sm ni ertong. caption/ig story nya ngomongin org mulu, org kan jd ambigu nilai si a si b si c. udah gt kaya paling di zholimi, salahinnya depan lawan dong jgn ngmg di status ah. kata nya dewasa ??",-,1,Bully Ringan
user 5,"ini lagi pemikiran manusia bodoh, eehhh tante/ibu/oma/empo, otak lu picik bngt ya, dia juga manusi biasa ada larangan emang di dunia ini orang di larang ngungkapin unek2???? stupid human",-,1,Bully Fatal
user 5,"Heran deh yg ngatain si via baperan ya wajar lah dese baper karena udin muak sama orang yg munafik sok""an baik sama dese, lah apa kabar yg sering baperan sama laki orang ? Ga pada nyadar diri tuh pemujanya att, bukannya pada gotong royong buat nasehatin att ini malah menggila buat muja"" att dan mojokin viaa. Dese juga manusia keles ahh",-,1,Bully Fatal
user 6,"itu yg komen via nyinyir mulu duh kayak dia gak pernah nyinyirin orang aja, mungkin lebih parah, kalo org sudah sok bener mah gitu, padahal ini kan media sosial, hak dia dong instagram juga instagram dia, yg penting kan nyinyir gak pake ig s",-,1,Bully Ringan
user 7,bisa nya cuma ngatain org . Nyindir siapa ..netijen goblog banyakan masyako !,-,1,Bully Fatal
user 8,"cara didik ortunya nagita bagus, makanya amat sangat heran dg balajaer, kan nagita yah yg dirugikan sm junjungannya.. Knp dia yg dibenci, bodoh bgt asli.",-,1,Bully Fatal
user 9,"pdhl km lebih kampungan loh,pake kerudung tapi mulutnya cuihh..",-,1,Bully Ringan
user 10,Belajaer tuh apa ya? Hahahaha bela artis ampe sebegitunya... manusah2 begoh ????????,-,1,Bully Ringan
user 10,"iya banyak berarti mereka norak kampyuung, coba liat artis yang adem ayem liat isyana liat agnezmo liat mba liaaat..... jangan diliat aja coba di telaah deh, dikasih tau contoh artis yang better eh jawabannya begini ya cocok la",-,1,Bully Ringan
user 11,"gak usah sok jadi high class mba, liat komenmu sendiri, memang semua artis itu sama, beda2 mbak, ada yg suka curhat di ig, ada yg curhat ke temen ada yg curhat ke Tuhan.... nggak usah trus mulut situ maju dulu otaknya belakangan mikirnya, yg curah",-,1,Bully Ringan
user 12,"lah goblok amat, gak semua netizen yg kontra sm postingan si via ini bakajaer kali, mba/mas. Ih goblok kok dipiara. Lol",-,1,Bully Fatal
user 13,Ini siapa sih emg artis? Ko artis indo bukan nya ngurus prestasi malah di sosmed nya beginian mulu isi nya jd jatoh nya kampungan,-,1,Bully Ringan
user 13,"baru itu aja kan ya mba, apa lagi kaya agnes mo bnyk penghargaan nya tp ga kampungan beda ama yg ini",-,1,Bully Ringan
user 14,Munafik bgt yg ngomong curhat di sosmed kampungan... Gua yakin elu juga kitu keleusss hahaha ..... Mending mba via dia artis cantik bs nyanyi.. La elu pada? Lbh kampungan hahahaha!!!!,-,1,Bully Fatal
user 14,wawan zzzzz emang ini artis ga punya tmn apa? Dikit dikit att hahaha lagi juga apa apa curhat di sosmed kampungan,-,1,Bully Ringan
user 15,Lemes ya mulutnya. Berani lewat ststus udah gitu tulisannya sengaja biar ga kebaca takut kali di labrak. Mmmm artis masih kampungan sih ya jadi wajar lah ya ????????,-,1,Bully Ringan
user 15,main main lah ke jawa timur.. Biar ga begok!!,-,1,Bully Ringan
user 16,"dia udah nunjukin karyanya, situ pny karya apa? Karya nyinyir hidupnya Via?? Tolol ??",-,1,Bully Fatal
user 17,"siapa bilang gw fansnya Via?? Duh nantangin gw nih org... anak tolol ank alay, jablay!",-,1,Bully Fatal
user 18,yutub apaan ya mba? Aplikasi baru ya? Sy taunya youtube. Mba gak tau apa ya seseorang bs dpt penghasilan besar salah satunya dr youtube loh. Mereka jg di bayar apalagi klao bnyk yg ntn video mereka. Sekolah yg bener deh mba biar pinter. Generasi muda,-,1,Bully Ringan
user 19,"gue suka gangerti deh yaa, kenapa kalo via vallen bikin status atau apalah itu disangkut pautin ama att mulu?? padahal att nya aja biasa aja.. Fansnya sih yg bikin jelek.. Orang kalo di sangkut pautin mulu jg lama-lama gerah kali..",-,1,Bully Ringan
user 20,Jujur aja ya ni org malah bagusan kaga oplas..ada tu foto dia sblm dn sesudah oplas..dioplas mukanya aneh...kyknya gagal oplasnya...,-,1,Bully Ringan
user 20,Noraaak abiiis... Baru kebeli emas az pamer aplg mainan berlian ciiinnnnn.... ??,-,1,Bully Ringan
user 20,Before and after pasca oplas ga ngefek ya.. tetep jelek dan serem mukanya..ahahahhaha..,-,1,Bully Fatal
user 20,"Salfok ke mukanya, sumpah jelek... Oplas apaan model begitu... Failed!!!",-,1,Bully Ringan
user 20,Norak bener. Kegaet penjahat baru rasa.,-,1,Bully Ringan
user 20,"Najis..,apalagi di philipine biasa bgt kali,di sana aja bangga..jd perusak moral ko bangga..najis banget liatnya.ckp di sini aj komen nya,dia pngn ngetop lwt nitezerrre.....hahaha..ngarep laku",-,1,Bully Ringan
user 20,Yang gua bingung jujur kenapa media pada rebutan ngeliput ini orang. Kayaknya cuman net doang media informasi yang masih waras,-,1,Bully Ringan
user 20,"Bukankah Jedun yg ga becus jadi perempuan terhormat, ga becus jadi perempuan cerdas, ga becus jadi perempuan yg mencari suami sah bukan suami orang, ga becus jadi perempuan yg menghindari narkoba, ga becus jadi perempuan yg menjaga nama baik keluarga... semoga hanya ada satu perempuan yg kayak kamu di dunia ini ya Jedun",-,1,Bully Ringan
user 20,"cewe yg bgni yg hrsnya gosong jd abu aja di kebakaran pabrik yg lg viral kmrn tu. bnr2 slain ga berguna, gada otak.. cm modal ngangkang trs gebet laki org trs bangga.. btw kalo emg instastory nya buat nyindir sesebini tua mah. ehhh at least biar ga becus jd prewi tp becus cuii jd emak. buktinya anak nya bejibun trs smua pro ke emaknya drpd bapaknya",-,1,Bully Ringan
user 20,"Hahaha..kasian ya...gak becus jadi perem...harus ngerebut laki orang dulu biar dikata ""perempuan""? Dasar perempuan tak sadar diri ente cuy.",-,1,Bully Ringan
user 20,Dasar artis abal abal enggak laku di layar kaca...udh Enggk ada duit kere Miskin..Jadi maen ke dukun buat minta elmu pelet perebut suami org yg kaya...,-,1,Bully Ringan
user 20,"ih dia kan paling becus makrum, paling becus ngerebut suami orang hehe????",-,1,Bully Ringan
user 20,Eeee si pelacur. Situ becus jd brempuan emang? Becus jadi sampah sih iya. Edeuuuuuh lonte lonte,-,1,Bully Fatal
user 20,"Biarin,,,puas puasin mumpung deseu masih berasa muda. Ntar kalo dah tua juga nyaho! Karma itu ada.",-,1,Bully Ringan
user 20,Dia ini punya anak perempuan lho. Ibu macam apa contohin jelek ke anaknya. Jauh dari kata BECUS ini perempuan. Amit amit...,-,1,Bully Ringan
user 20,Kaya becus aja jd permpuan dia yng g becus jd perempuan ko sukanya sm laki orang hehehe,-,1,Bully Ringan
user 20,Yg gk becus tuh loh jedun...hidup nya cuma bisanya ngerusak kbhgiaan org lain .mau hidup serba mewah tp ga mau krja mlh morotin laki org..karma pasti akan menghampirimu????????,-,1,Bully Ringan
user 20,Gue gak suka sm ni orang. hidupnya kebanyakan ribut.,-,1,Bully Ringan
user 20,"Yg nama nya plagiat ya plagiat, walaupun laku tp tetep ajah ciptaan dari hasil plagiat..wkwkwkwk gua mah ogah dwngerin ajah udh pngen muntah",-,1,Bully Fatal
user 20,"Dasar plagiat semuanya, ga bisa kreatip.memalukab bgt",-,1,Bully Ringan
user 20,"Dan dengan begonya dia bilang ""apanya yang sama yaaa liriknya aja tentang percintaan gitu kok lagu saya"" bener2 tolol si ayu. Gapunya kuping apa ya orang yg dipermasalahin nadanya ????????",-,1,Bully Fatal
user 20,Itu pacarnya anggel pietrs kali.... dan cowok itu juga masih bocah.... <USERNAME> yaelah jes.. terxta kelakuan mu sama aja sprti ayuting2 Hidupmu penuh dengan drama MURAHAN,-,1,Bully Ringan
user 20,"japok gateeel emang,uda jelas dia ada main sama si mamad,sampe"" si jessica dimusuhin,deddy corbuzier aja jijik sama si japok semenjak nagita diundang di hitam putih berarti nagita cerita di belakang panggung,itu aja sih menurut gue",-,1,Bully Ringan
user 20,lebih memalukan anda buk ...ngomong pelakor emang ibuk udah pernah jadi pelakor ya kok bisa tau ayu pelakor wkwkwkwkwk. ..awas ibu nanti malah justru rumah tangga ibu yg dimasukin pelakor atau anaknya nanti jadi pelakor ..,-,1,Bully Fatal
user 20,Wah itu Kerdus mulutnya busuk...jangan jangan sampah makanannya,-,1,Bully Ringan
user 20,TAI loe di gedein bagus buat pupuk jangan bacot loe goblok !!! nih cewek knpa bawa2 suku ?,-,1,Bully Fatal
user 21,LAH ELO ARTIS APAAN? PAPAN BLENYEK AJA BELAGU AMAT ARTIS APAAN KGA POPULER SAMA SEKALU HAHAHA,-,1,Bully Ringan
user 21,ANANG MUKA NYA KAYA BABIII GITU AJA DI DEMENIN JIJIKK,-,1,Bully Fatal
user 22,"Kalau ga suka sama ayu ting ting ga usah separah itu dong ngejudge nya. Punya HATI dan OTAK kan? Dia juga manusia punya kekurangan dan juga punya kelebihan dan dia juga punya perasaan. Jadi jangan seenak nya menjudge orang seperti itu, kaya udah SEMPURNA AJA LO! <USERNAME>",-,1,Bully Ringan
user 22,"Ga pantes dipanggil ustad..org munafik ceramah sana sini org kelakuan sndr aja menzolimi istri sah nya dgn poligami diam2.kacian istri pertamanya,ga tw malu istri keduanya.. hadeh kalo ada yg msh manggil dia bwt ceramah namanya bodo..",-,1,Bully Fatal
user 22,Biadab!! Kalo nanti anak lo di bully.. Gue mampusin ya!!!,-,1,Bully Ringan
user 22,"Dasar ANJING tuh cowok bukan org, berani sama cowok biasa one by one jangan sama yg lemah, dasar yah cowok2 jaman skrg, casing doank cowok, nyali nya lebih2 dari banci",-,1,Bully Fatal
user 22,"iya kasian si micin?? padahal perusahan produk micin mengiklan kan kalo masak ""tambahkan micin biar tambah sedap"" netizen menyudutkan mecin seolah semua kebodohan orang yg punya gangguan jiwa ngemil micin??#justiceformicin",-,1,Bully Fatal
user 22,Wahh jngn2 ini Vidio lama...kok bajunya norak bngtt seorang ayuu...terlihat murahaan,-,1,Bully Ringan
user 22,bego lo ya,-,1,Bully Ringan
user 23,Editan banget itu. Ya ampun si mommy lambe kehabisan gosib ya buat si pelakor ?????????,-,1,Bully Fatal
user 23,yah admin nya termasuk golongan pengonsumsi mecin dan pil pcc.. otak lu rusak min?,-,1,Bully Fatal
user 24,cuma org govlok yg prcya ayu slgkuh sma rafi.buktinya rafi sma gigi skrg baek2 aja..dan katamu ayu itu pelakor?? SUAMI Siapa yg di rebut woyy?? skrg ayu punya suami?? fikir pake otak makanya jgn kbanyakan micin kan jdi govlok,-,1,Bully Fatal
user 24,hoy barisan sakit hati ?? jijikk banget.. fans billy mah ALHAMDULILLAH bgt billy putus sama manusiaa buluk ituu... itu yg ditunggu lama2 akhirnya putus juga.. dan sekarang kobil jg jijik sama ni orang :v,-,1,Bully Ringan
user 24,"MBA <USERNAME> KALAU KAMU GAK NGERASA CINLOK SAMA BABANG ANTHONY TERUS KALIAN AWALNYA KETEMU DIMANA SIH? DI SINET BOY KAN? ALAH NGAKU AJAAA. BERARTI KAN MBA DUMANG CINLOK, JANGAN SOK2 BILANG GAK CINLOK ITU NAMANYA PEMBODOHAN . WAJAR DONG NETIZEN BILANG RATU CINLOK KENYATAAN EMANG YA KAN? JANGAN MARAH .... RESIKO JADI ARTIS HAHAHHAA PINTER2 YA MBA KALAU MAU CARI ALASAN HAHAHAHAHA",-,1,Bully Fatal
user 24,"Noh urus tu kuin lu, biar ga gatel nempel2 ama laki orng, masyarakat udh tau kali japok gundik janda gatel,udh kenyataan nya begtu KATANYA ANAK SHOLEHAH AGAMA NYA KUAT TAPI MATA KULIAH AGAMA CMA DPT 1,KATANYA AGAMA NYA KUAT TAPI HAMIL DI LUAR",-,1,Bully Ringan
user 25,"bilang tu sama kuin lu, jangan gesek grepe ama lakik orng, ga malu apa udh hamil di luar nikah, kegatelan amat jadi janda",-,1,Bully Ringan
user 25,"please lo jangan bela pelakor,ini semua hukuman untuk si muljem karna uda tega recut suami sahabat sendiri,dia lagi menjalani sanksi sosialnya!! kenapa valakor mesti dibenci?? karna biar ga ada valakor"" lainnya di Indonesia,biar musnah sem",-,1,Bully Fatal
user 26,"NAJIS. INI BARU MUAKK, MENJIJIKAN, PELAKOR. JIJIK",-,1,Bully Fatal
user 27,Semoga pelakor2 kena karma dan semoga dapat karma yg meninggalkan istrinya yg bwrjuang dg dia dr nol tp setelah sukses selingkuh dan sok jd penguasa ke istri ya..,-,1,Bully Fatal
user 28,Sedih ya skrg ngamen di kawinan org .. mantan istri mahhhh naik pesawat jet .. bhay pelakor n botakbego ??????,-,1,Bully Fatal
user 28,heeehh lo pelakornya yaaaakkk??? Ngapa lo jadi emosi??? Situuu kenal gw??? Kalo berani pake akun asli dong. Pantes pake akun bodong! Ngerebut laki orang juga diem2. ?????????? keceplosan yak pake aku bodong. Ngakak gueeee ?????????? lucu lo!,-,1,Bully Fatal
user 28,Hahahaha udah gak laku lagi jd nyanyi dihajatan si lonte pelakor,-,1,Bully Fatal
user 28,"hahaha banyak lah cerita kyk gituu, buat pembelajaran aja.. jgn sampe ni swamik swamik lebih milih ke pelakor drpd istri pertama. Bakalan hancuuurr bookk ga bohong deh. Bakalan kere bakalan kismin bakalan nyungsep. Emang yg ngatur rezeki tuh tuhan",-,1,Bully Fatal
user 29,Ini cewenya yg bego apa cowonya yg pinter ya ?! Emg lakinya kaya ?! Atau macho atau apa gitu plus nya ? Kayanya cuma jago gombal ?? atau maennya gesit ?! Ulala #ngakakabis,-,1,Bully Ringan
user 29,kamu itu yg bodoh! Ngapain keluarga depok komen org yg gak ada artinya lagi buat mereka??. ..cuma kalian aja yg hidupnya gak bahagia yg suka menghujat orang dan hidup artis ayu terlalu berpengaruh buat kamu!!. Emang dasar kamu benci ayu..klo,-,1,Bully Fatal
user 30,saya mah lihat yg terlihat jelas.. bukan main prasangka kayak elu.elu itu haters kayak dukun...dukun titisan dajjal .. sok Pinter tapi otak kosong?????? sorry ye.. gue bala Nabi Muhammad yg percaya kalo udah ditunjukkin 4 saksi Dan bukti.. klo,-,1,Bully Ringan
user 30,Mata ku sepet baca koment fans ubul empang ..minggir woy bikin rusuh aja nih jaer amis jijik sumpah.soal enji sm cewek lain ttp aja bala jaer nyampah bikin ribut .,-,1,Bully Ringan
user 31,"Ini siapa sih si enji, hartis kah ? Males banget jijik laki model beginian mah gak ada tanggung jwbnya. Ayu bunting di tinggalin anak gak di akuin, skrg anak udh nongol bilqis cantek eh sampek bini nya ngeposting yg seolah enji kangen anaknya. Najonggg jijik betoll.. Dah deh min gak usah di bahas lagi laki macam begini, hartis aja bukan gak ada panutan yg bisa di ambil <USERNAME>",-,1,Bully Ringan
user 32,"bego nya lagi pede amat ngomong seolah yg dia bilang paling bener, padahal bukti aja kaga ada. Mau keliatan pinter jatohnya bego??",-,1,Bully Ringan
user 32,Yang pada bilang enji ganteng bebas slingkuh bego kali. Ganteng pala lu bau menyan. Gada ganteng ganteng nya. Kebanyakan gaya kek mantan bini depok nya.,-,1,Bully Ringan
user 32,"Sebenarnye cocok enji sama att, sama sama GATEEEEL hahah pantesan si tongtong dipertemukan dgn enji, udh hukum alam klw jodoh kita cerminan diri kita, nah si entong hrsnya bekaca dgn masa lalu biar sadar tp teryata otak 1 M tetep mau di pertahankan jd skrg mlh menjadi jadi guatelnye, sama aja kek enji, hah",-,1,Bully Fatal
user 33,"oalaahhh,, semakin banyak aja pelakor ?? laki nya jg kegatelan, tp namanya laki ibarat kucing di ksh ikan jaer gratis ya kaga nolak hahahaha",-,1,Bully Fatal
user 33,"Begitulah laki2 ya sis, lebih suka pecun2 murahan, daripada prempuan baik2 berjilbab ato pintar. Enji2, kok downgrade sih? Dari pedangdut naik kelas prempuan berjilbab ehh milih sama pecun lagi.. jeleknya seleramu",-,1,Bully Ringan
user 33,Motorninja aja songong amat mba org yg punya mobil lamborgini aja biasa wae kok ????????,-,1,Bully Ringan
user 34,GoBlOk ?????? gua nonton berkali? kaget juga ??,-,1,Bully Fatal
user 34,"Ga usa pake anjing, babi!! ?????? kalo gw bls gitu haha",-,1,Bully Fatal
user 34,Oh ini toh yang kemaren TIDAK MENGHARGAI KARYA ORANG DAN SEENAKNYA BILANG JELEK BANGET... Aduh itu penganten perempuan nya KEKENYANGAN yah... Ampe kembung gitu perut nya... #pepuraLuGU,-,1,Bully Ringan
user 34,"Dari awal percaya gimik Raffi gigi dan att...sehingga att peserta keluarga di hujad dan anak nya...di hujad ...semakin kesini penonton semakin di bodohin?? semakin publik tertuju mereka ??????yg kasihan para penghujad ....ga apa"" lah ayu ga ada di pesbukers biar dia ngeluarkan album"" baru single baru setelah para artis halan"" keluar nengri gimik"" apa lagi yoo",-,1,Bully Fatal
user 34,"Kalo bener gimmick, bodoh banget si ayu cuma demi rating dan popularitas berani taruhin harga dirinya buat di nilai buruk oleh mata masyarakat ????",-,1,Bully Fatal
user 34,Susah otaknya diemvang mah bikin rusuh dilapak orang,-,1,Bully Ringan
user 34,najiiisss kayak si mba dese ga gitu ajaaa. hahahahaha maling teriak maling. ngaca buuuuuk,-,1,Bully Ringan
user 34,IYAK KAA HAHAHAHAH geli bgt gasih sama att ih kampung abis:(((,-,1,Bully Ringan
user 34,"JOGETNYA BIKIN NGAKAKKK ANJIRRRR, KAMPUNGAN BANGET?????? <USERNAME> <USERNAME>",-,1,Bully Ringan
user 34,Bagus la gue berarti ada otak gak kayak lu malu maluin mak lu aja tong akun asli di pake tu yg namanya bego! <USERNAME>,-,1,Bully Ringan
user 35,"Yg bego mah elu, ibu mana sih yg mau ngasih contoh buruk ke anaknya , pake mata lo, emg ada di dugem bawa anak , bego sih -_- jaman udah texas , dan gue jamin dijaman anaknya jga pasti udah lebih texas . Selagi ga ngerugiin lo yaudah . Sewot banget .",-,1,Bully Ringan
user 35,"Si wanita jahiliyah.. Lesbi , skrg udh py pacar lg. Kasian anaknya. Kmrn di ksh bencana slnya dia tega misahin anak dr bapak nya, dia ketakutan anak nya masuk islam pdhl bp nya ga prnh nuntut anaknya memeluk islam. Udah di ksh nikmat anak 3 org, msh aja begajulan.",-,1,Bully Fatal
